 x time
88 -0.62971 0.830474397
89 -0.62916 0.839841814
90 -0.62862 0.849223989
91 -0.62807 0.858590635
92 -0.62752 0.868047151
93 -0.62697 0.877329177
94 -0.62642 0.886725148
95 -0.62587 0.896102895
96 -0.62532 0.905470152
97 -0.62477 0.914836447
98 -0.62422 0.924213783
99 -0.62367 0.933578245
100 -0.62312 0.94301867
101 -0.62257 0.95236693
102 -0.62202 0.961718648
103 -0.62146 0.971103849
104 -0.62091 0.980504709
105 -0.62036 0.989834626
106 -0.6198 0.999217603
107 -0.61925 1.008585992
108 -0.61869 1.018032318
109 -0.61814 1.027334101
110 -0.61758 1.03670188
111 -0.61702 1.046077974
112 -0.61647 1.055443658
113 -0.61591 1.064842505
114 -0.61535 1.074201006
115 -0.61479 1.083592429
116 -0.61423 1.093048072
117 -0.61367 1.102353092
118 -0.61311 1.111717023
119 -0.61255 1.12110073
120 -0.61199 1.130465473
121 -0.61143 1.139834062
122 -0.61086 1.149217309
123 -0.6103 1.158582983
124 -0.60974 1.168058304
125 -0.60917 1.177325513
126 -0.60861 1.186722526
127 -0.60804 1.196073983
128 -0.60748 1.20547298
129 -0.60691 1.214839546
130 -0.60635 1.224223975
131 -0.60578 1.233589529
132 -0.60521 1.243045333
133 -0.60464 1.252347087
134 -0.60408 1.26171236
135 -0.60351 1.271097451
136 -0.60294 1.280463045
137 -0.60237 1.289828969
138 -0.6018 1.299205333
139 -0.60123 1.308602277
140 -0.60065 1.318044576
141 -0.60008 1.327348453
142 -0.59951 1.336711052
143 -0.59894 1.346095792
144 -0.59836 1.355461386
145 -0.59779 1.36482723
146 -0.59721 1.374205117
147 -0.59664 1.383603012
148 -0.59606 1.393039899
149 -0.59549 1.402338757
150 -0.59491 1.411706014
151 -0.59433 1.421084152
152 -0.59375 1.43045195
153 -0.59317 1.439850005
154 -0.5926 1.449228103
155 -0.59202 1.458588788
156 -0.59144 1.468037448
157 -0.59086 1.477342007
158 -0.59027 1.486707861
159 -0.58969 1.496085127
160 -0.58911 1.505452495
161 -0.58853 1.514848857
162 -0.58794 1.524193411
163 -0.58736 1.533595243
164 -0.58678 1.543042993
165 -0.58619 1.552344465
166 -0.58561 1.561709999
167 -0.58502 1.571088588
168 -0.58443 1.580461746
169 -0.58385 1.589847608
170 -0.58326 1.599225195
171 -0.58267 1.608593945
172 -0.58208 1.618033037
173 -0.58149 1.627331334
174 -0.5809 1.636727816
175 -0.58031 1.646068543
176 -0.57972 1.655465636
177 -0.57913 1.664831722
178 -0.57854 1.674209078
179 -0.57794 1.683575744
180 -0.57735 1.693042578
181 -0.57676 1.70234364
182 -0.57616 1.711709014
183 -0.57557 1.721088303
184 -0.57497 1.730453897
185 -0.57438 1.739819151
186 -0.57378 1.749196978
187 -0.57318 1.758593891
188 -0.57259 1.768042752
189 -0.57199 1.777345697
190 -0.57139 1.786711892
191 -0.57079 1.796087785
192 -0.57019 1.805454852
193 -0.56959 1.81482255
194 -0.56899 1.824224643
195 -0.56839 1.833590697
196 -0.56778 1.843031974
197 -0.56718 1.852333347
198 -0.56658 1.861699202
199 -0.56597 1.87107772
200 -0.56537 1.880442853
201 -0.56476 1.889839465
202 -0.56416 1.899224205
203 -0.56355 1.90859
204 -0.56294 1.918065632
205 -0.56234 1.927334353
206 -0.56173 1.936697232
207 -0.56112 1.94607051
208 -0.56051 1.955469196
209 -0.5599 1.964834921
210 -0.55929 1.974216185
211 -0.55868 1.98357732
212 -0.55807 1.993057971
213 -0.55746 2.002326682
214 -0.55684 2.01169489
215 -0.55623 2.021073549
216 -0.55561 2.030469701
217 -0.555 2.039837169
218 -0.55438 2.049214133
219 -0.55377 2.058572154
220 -0.55315 2.068046603
221 -0.55254 2.077318981
222 -0.55192 2.08671425
223 -0.5513 2.096091507
224 -0.55068 2.105458544
225 -0.55006 2.114826331
226 -0.54944 2.124201553
227 -0.54882 2.13360046
228 -0.5482 2.143055483
229 -0.54758 2.152323051
230 -0.54695 2.16172335
231 -0.54633 2.171100315
232 -0.54571 2.180466731
233 -0.54508 2.189832275
234 -0.54446 2.199209561
235 -0.54383 2.208574493
236 -0.54321 2.218051578
237 -0.54258 2.227352309
238 -0.54195 2.23671615
239 -0.54132 2.24609587
240 -0.54069 2.255461865
241 -0.54007 2.264829672
242 -0.53944 2.27420797
243 -0.5388 2.283572733
244 -0.53817 2.293054286
245 -0.53754 2.30235122
246 -0.53691 2.311712376
247 -0.53628 2.3210995
248 -0.53564 2.330465736
249 -0.53501 2.33983136
250 -0.53437 2.349206501
251 -0.53374 2.358578577
252 -0.5331 2.36805445
253 -0.53246 2.377323802
254 -0.53183 2.386721626
255 -0.53119 2.396110324
256 -0.53055 2.405462893
257 -0.52991 2.414828707
258 -0.52927 2.424211032
259 -0.52863 2.433576246
260 -0.52799 2.443055814
261 -0.52734 2.452323353
262 -0.5267 2.461724414
263 -0.52606 2.471101881
264 -0.52541 2.480467775
265 -0.52477 2.489831004
266 -0.52412 2.499215003
267 -0.52348 2.508579023
268 -0.52283 2.518053793
269 -0.52218 2.527321663
270 -0.52153 2.536757699
271 -0.52088 2.546091603
272 -0.52024 2.555478437
273 -0.51958 2.564839112
274 -0.51893 2.574217029
275 -0.51828 2.5835815
276 -0.51763 2.593062382
277 -0.51698 2.602328478
278 -0.51632 2.611689804
